player_id,full_name,first_name,last_name,position,team,team_abbr,fantasy_positions,active,status,age,height,weight,college,years_exp,injury_status,injury_notes,injury_body_part,practice_description,practice_participation,birth_city,birth_state,birth_country,birth_date,team_changed_at,news_updated,yahoo_id,opta_id,pandascore_id,number,rotoworld_id,sportradar_id,search_rank,search_full_name,competitions,metadata,sport,search_last_name,fantasy_data_id,oddsjam_id,high_school,depth_chart_order,hashtag,depth_chart_position,gsis_id,espn_id,search_first_name,rotowire_id,swish_id,stats_id,injury_start_date,full_name_clean
3189,Eli Apple,Eli,Apple,CB,,,['DB'],True,Active,29.0,73,203.0,Ohio State,9.0,,,,,,,,,1995-08-09,,1754605831171.0,29244.0,,,30.0,11332.0,72a42703-19b7-417c-87ce-344fd792f5ca,698.0,eliapple,[],"{'channel_id': '1116852835930079232', 'rookie_year': '2016'}",nfl,apple,17950.0,05AEDF2AFCAF,Eastern (PA),,#eliapple-NFL-FA-30,,00-0032379,3040506.0,eli,10886.0,728318.0,,,eli apple
13052,Eli Cox,Eli,Cox,C,HOU,,,True,Active,24.0,76,309.0,Kentucky,0.0,,,,,,,,,2000-10-19,,1753567860222.0,,,,65.0,,9b43aa40-255b-11f0-9086-8b7ff6c4841b,9999999.0,elicox,[],"{'channel_id': '1223119603819880448', 'rookie_year': '2025'}",nfl,cox,,9CDE5155C07C0910,West Jessamine (KY),,#elicox-NFL-HOU-65,OL,,,eli,18753.0,,,,eli cox
2384,Eli Harold,Eli,Harold,LB,,,['LB'],False,Inactive,27.0,75,243.0,Virginia,7.0,,,,,,,,,1994-01-20,,1565389807336.0,28467.0,,,59.0,,b0ccc4f7-84a8-448b-bc7c-11e41d14ad09,9999999.0,eliharold,[],,nfl,harold,16840.0,,Ocean Lakes (VA) ,,#eliharold-NFL-FA-59,,00-0032060,2979652.0,eli,10350.0,,693998.0,,eli harold
7738,Eli Howard,Eli,Howard,DE,,,['DL'],True,Active,,76,280.0,Texas Tech,1.0,,,,,,,,,,,,,,,0.0,,41025198-9eb3-4ced-8743-94e685d6090e,,elihoward,[],"{'channel_id': '1116853414249103360', 'rookie_year': '2021'}",nfl,howard,,,Central (TX),,#elihoward-NFL-FA-0,,,,eli,,,,,eli howard
4665,Eli Jenkins,Eli,Jenkins,QB,,,['QB'],True,Active,27.0,74,210.0,Jacksonville State,5.0,,,,,,,,,1994-08-07,,,30425.0,,,0.0,,fa958bf2-a299-4b4f-8e69-ae47a389b921,9999999.0,elijenkins,[],{'channel_id': '1116853002552999936'},nfl,jenkins,19564.0,,Parker (AL),,#elijenkins-NFL-FA-0,,,2983314.0,eli,,,700808.0,,eli jenkins
188,Eli Manning,Eli,Manning,QB,,,['QB'],False,Active,39.0,"6'5""",218.0,Mississippi,16.0,,,,,,,,,1981-01-03,,1579739719326.0,6760.0,,,10.0,1657.0,6cb6226e-f08c-4192-95f1-69709ed686c6,9999999.0,elimanning,[],,nfl,manning,4932.0,,Isidore Newman (LA),,#elimanning-NFL-FA-10,,00-0022803,5526.0,eli,3763.0,,246051.0,,eli manning
7431,Eli Mencer,Eli,Mencer,DE,,,['DL'],True,Inactive,25.0,73,229.0,"Albany, N.Y.",2.0,,,,,,,,,1996-11-14,,1612322760493.0,33269.0,,,43.0,,a48a150e-3e3b-4ef7-b67f-9edc0cb04a14,9999999.0,elimencer,[],{'channel_id': '1116853387946622976'},nfl,mencer,22411.0,,Altoona (PA),,#elimencer-NFL-FA-43,,,3911910.0,eli,15119.0,,,,eli mencer
12903,Eli Mostaert,Eli,Mostaert,DT,,,['DL'],True,Active,,75,289.0,North Dakota State,0.0,,,,,,,,,,,,,,,67.0,,accf49a0-248d-11f0-bb82-6bdcc18364fa,9999999.0,elimostaert,[],"{'channel_id': '1222742097090576384', 'rookie_year': '2025'}",nfl,mostaert,,B7C625245F9AEEFE,Lakeville North (MN),,#elimostaert-NFL-FA-67,,,,eli,19144.0,,,,eli mostaert
12909,Eli Pancol,Eli,Pancol,WR,JAX,,['WR'],True,Active,,75,205.0,Duke,0.0,,,,,,,,,,,,,,,10.0,,2b89f6e0-249e-11f0-8ecb-33c8d222dbba,416.0,elipancol,[],"{'channel_id': '1222772291683762176', 'rookie_year': '2025'}",nfl,pancol,,FD7003E2E11A41F6,Pendleton Heights (IN),,#elipancol-NFL-JAX-10,SWR,,,eli,18869.0,,,,eli pancol
11278,Eli Ricks,Eli,Ricks,CB,PHI,,['DB'],True,Active,23.0,74,188.0,Alabama,2.0,,,,,,,,,2001-09-26,,1729911307088.0,,,,23.0,,93fb0a30-eb74-11ed-aecd-85bc826ed43e,9999999.0,eliricks,[],"{'channel_id': '1113708717213249537', 'rookie_year': '2023'}",nfl,ricks,,A9A7D46C29BF,IMG Academy (FL),,#eliricks-NFL-PHI-23,,,,eli,16818.0,1213347.0,,,eli ricks
2980,Eli Rogers,Eli,Rogers,WR,,,['WR'],False,Inactive,29.0,70,187.0,Louisville,7.0,,,,,,,,,1992-12-23,,1571673012200.0,28669.0,,,17.0,10753.0,bb818cdc-cc6e-4e57-90bd-5a9d5f23f48e,9999999.0,elirogers,[],,nfl,rogers,17480.0,,Northwestern (FL),,#elirogers-NFL-FA-17,,00-0031782,2576643.0,eli,10654.0,,606667.0,,eli rogers
7935,Eli Stove,Eli,Stove,WR,,,['WR'],True,Inactive,,72,191.0,Auburn,1.0,,,,,,,,,,,,,,,0.0,,8e3dfd72-38cb-4b36-b76f-cdd877eeb31f,,elistove,[],"{'channel_id': '1116853438664146944', 'rookie_year': '2021'}",nfl,stove,,,Niceville,,#elistove-NFL-FA-0,,,,eli,,,,,eli stove
12454,Eli Stowers,Eli,Stowers,TE,,,['TE'],False,Active,,76,235.0,Vanderbilt,0.0,,,,,,,,,,,,,,,,,,,elistowers,[],"{'override_active': 'false', 'source_id': '0426e0ff-e19f-4cfb-a25c-649718f06a4d'}",nfl,stowers,,,,,#elistowers-NFL-FA,,,,eli,,,,,eli stowers
13100,Eli Wilson,Eli,Wilson,TE,,,['TE'],True,Active,,75,240.0,Appalachian State,0.0,,,,,,,,,,,1747083611550.0,,,,47.0,,6d2866c0-260d-11f0-8608-6b9fdd263643,9999999.0,eliwilson,[],"{'channel_id': '1223436689024749568', 'rookie_year': '0'}",nfl,wilson,,27830F6F8D86C0F0,Wren (SC),,#eliwilson-NFL-FA-47,,,,eli,18939.0,,,,eli wilson
7065,Eli Wolf,Eli,Wolf,TE,,,['TE'],True,Inactive,24.0,76,238.0,Georgia,2.0,,,,,,,,,1997-11-03,,1736213106335.0,33007.0,,,46.0,,71c657d6-a2d9-48f3-b6db-dd4372e910f4,9999999.0,eliwolf,[],{'channel_id': '1116853328731439104'},nfl,wolf,22113.0,,Minster (OH),,#eliwolf-NFL-FA-46,,,3915400.0,eli,14375.0,877246.0,,,eli wolf
12227,Elias Neal,Elias,Neal,LB,LAR,,['LB'],True,Active,23.0,72,227.0,Marshall,1.0,,,,,,,,,2001-09-11,,,,,,58.0,,032ecdc0-08b0-11ef-90c2-f769b87dd8cb,9999999.0,eliasneal,[],"{'channel_id': '1113708701165842432', 'rookie_year': '2024'}",nfl,neal,,AE0CB94A6572,White Station (TN),,#eliasneal-NFL-LAR-58,LB,,,elias,18386.0,1181727.0,,,elias neal
12499,Elic Ayomanor,Elic,Ayomanor,WR,TEN,,['WR'],True,Active,22.0,74,206.0,Stanford,0.0,,,,,,,,,2003-06-03,,1755920735043.0,,,,5.0,,6c773a16-1a93-4845-a519-d56c85e0090f,212.0,elicayomanor,[],"{'channel_id': '1221926709956194304', 'rookie_year': '2025', 'source_id': '518e2210-8949-11ec-b2b8-adecafc94fa4'}",nfl,ayomanor,,29F5CB23C3B9DBA7,Deerfield Academy (CAN),3.0,#elicayomanor-NFL-TEN-5,LWR,,,elic,18552.0,,,,elic ayomanor
3604,Elie Bouka,Elie,Bouka,CB,,,['DB'],True,Active,29.0,73,205.0,"Calgary, Can.",6.0,,,,,,,,,1992-08-15,,1550788551934.0,29564.0,,,30.0,,6a85f300-518d-4c97-860d-c69713649c58,9999999.0,eliebouka,[],{'channel_id': '1116852882046451712'},nfl,bouka,18391.0,,Cegep Montmorency,,#eliebouka-NFL-FA-30,,00-0032485,4010743.0,elie,11285.0,,,,elie bouka
5620,Elijaah Goins,Elijaah,Goins,FS,,,['DB'],True,Active,,73,200.0,Ohio State,4.0,,,,,,,,,,,,31608.0,,,0.0,,5dd762ce-5e26-4bcc-b868-529f0ab1d1b3,9999999.0,elijaahgoins,[],"{'channel_id': '1116853133213958144', 'injury_override_regular_2020_5': 'Active'}",nfl,goins,20601.0,,,,#elijaahgoins-NFL-FA-0,,,3915519.0,elijaah,13298.0,,878757.0,,elijaah goins
12521,Elijah Arroyo,Elijah,Arroyo,TE,SEA,,['TE'],True,Active,22.0,77,254.0,Miami (FL),0.0,,,,,,,,,2003-04-05,,1755324309500.0,,,,18.0,,98bc7c8c-e6e4-4694-a0ef-d3f25274223e,207.0,elijaharroyo,[],"{'channel_id': '1221670000255848448', 'rookie_year': '2025', 'source_id': '371cfdbc-6113-418d-8861-2b7ef21dacb7'}",nfl,arroyo,,10E910A0AE1B1692,Independence (TX),1.0,#elijaharroyo-NFL-SEA-18,TE,,,elijah,18540.0,,,,elijah arroyo
5518,Elijah Battle,Elijah,Battle,CB,,,['DB'],True,Active,,72,193.0,West Virginia,4.0,,,,,,,,,,,,31297.0,,,0.0,,dbe9a91f-bc71-48a2-aaeb-8f7f3d3fec14,9999999.0,elijahbattle,[],{'channel_id': '1116853115606269952'},nfl,battle,20216.0,,Barringer,,#elijahbattle-NFL-FA-0,,00-0034471,4039221.0,elijah,13208.0,,,,elijah battle
7252,Elijah Benton,Elijah,Benton,DB,,,['DB'],True,Active,25.0,73,205.0,Liberty,2.0,,,,,,,,,1996-09-05,,1609968951905.0,33301.0,,,39.0,,4a7d7bfc-9fe6-4869-a741-d5d17b177edc,9999999.0,elijahbenton,[],{'channel_id': '1116853356610977792'},nfl,benton,22252.0,,Liberty Christian Academy (VA),,#elijahbenton-NFL-FA-39,,,3910402.0,elijah,15132.0,878575.0,,,elijah benton
5534,Elijah Campbell,Elijah,Campbell,DB,MIA,,['DB'],True,Active,30.0,71,200.0,Northern Iowa,7.0,,,,,,,,,1995-08-24,,1756092651687.0,31451.0,,,22.0,,98166be9-2705-496d-ae1c-3bbcc2fe60bb,9999999.0,elijahcampbell,[],"{'channel_id': '1113708738805526529', 'rookie_year': '2018'}",nfl,campbell,20271.0,B232CB25C708,St. Paul Central (MN),2.0,#elijahcampbell-NFL-MIA-22,FS,00-0034248,3932901.0,elijah,13139.0,885825.0,,,elijah campbell
12319,Elijah Chatman,Elijah,Chatman,DT,NYG,,['DL'],True,Active,24.0,72,278.0,SMU,1.0,,,,,,,,,2000-12-05,,,,,,94.0,,34ca0550-0c95-11ef-9a13-a1b03b54c0ec,9999999.0,elijahchatman,[],"{'channel_id': '1113708674750115840', 'rookie_year': '2024'}",nfl,chatman,,0EECE9844C33,Evangel Christian Academy (LA),2.0,#elijahchatman-NFL-NYG-94,LDE,,,elijah,18333.0,1173489.0,,,elijah chatman
12066,Elijah Collins,Elijah,Collins,RB,,,['RB'],True,Active,24.0,72,212.0,Oklahoma State,1.0,,,,,,,,,2000-08-01,,1724797554849.0,,,,,,f0da68b0-0723-11ef-81a5-33cf783c5248,310.0,elijahcollins,[],"{'channel_id': '1113708808833626112', 'rookie_year': '2024'}",nfl,collins,,3869884F1181,Adlai E. Stevenson (IL),,#elijahcollins-NFL-FA,,,,elijah,18282.0,1126822.0,,,elijah collins
11139,Elijah Cooks,Elijah,Cooks,WR,PHI,,['WR'],True,Active,26.0,76,215.0,San Jose State,2.0,,,,,,,,,1998-10-13,,1756167306108.0,,,,86.0,,c2cce6c0-e841-11ed-9d79-63f6ad42423a,519.0,elijahcooks,[],"{'channel_id': '1113708893105582080', 'rookie_year': '2023'}",nfl,cooks,,0AD3392D44ED,Atascadero (CA),,#elijahcooks-NFL-PHI-86,,,,elijah,17062.0,976809.0,,,elijah cooks
11114,Elijah Dotson,Elijah,Dotson,RB,,,['RB'],True,Active,26.0,69,202.0,Northern Colorado,2.0,,,,,,,,,1999-01-19,,1755999644002.0,,,,41.0,,1df86850-e78c-11ed-8c85-33e7cdbd0a45,697.0,elijahdotson,[],"{'channel_id': '1113708689337905152', 'rookie_year': '2023'}",nfl,dotson,,97F8C94C4446,Antelope (CA),,#elijahdotson-NFL-FA-41,,,,elijah,17424.0,1054175.0,,,elijah dotson
13232,Elijah Ellis,Elijah,Ellis,OL,,,['OL'],True,Active,,76,336.0,Marshall,0.0,,,,,,,,,,,,,,,66.0,,86474080-4bac-11f0-8e8a-87085d9f3d33,9999999.0,elijahellis,[],"{'channel_id': '1240786000398000128', 'rookie_year': '0'}",nfl,ellis,,,Paris (TX),,#elijahellis-NFL-FA-66,,,,elijah,,,,,elijah ellis
8736,Elijah Garcia,Elijah,Garcia,DT,NYG,,['DL'],True,Active,27.0,77,302.0,Rice,3.0,,,,,,,,,1998-03-11,,1725000307583.0,,,,90.0,,32e18540-d206-11ec-ab20-b37737d70cc4,9999999.0,elijahgarcia,[],"{'channel_id': '1113708823849234432', 'rookie_year': '2022'}",nfl,garcia,,28E879FA0240,Stevens (TX),,#elijahgarcia-NFL-NYG-90,DL,,,elijah,16414.0,921048.0,,,elijah garcia
8856,Elijah Hamilton,Elijah,Hamilton,CB,,,['DB'],True,Active,25.0,74,214.0,Louisiana Tech,1.0,,,,,,,,,1998-05-13,,1692737141994.0,,,,19.0,,50e0e4e0-d3b5-11ec-96a0-c3471a31202c,9999999.0,elijahhamilton,[],"{'channel_id': '1116853539428106240', 'years_exp_shift': '1'}",nfl,hamilton,,,Blessed Trinity Catholic (GA),,#elijahhamilton-NFL-FA-19,,,,elijah,16565.0,921476.0,,,elijah hamilton
8509,Elijah Hicks,Elijah,Hicks,DB,CHI,,['DB'],True,Active,25.0,71,204.0,California,3.0,,,,,,,,,1999-10-16,,1754001641994.0,,,,22.0,,85ad179c-3812-4070-a6eb-28f33b9b2d0d,9999999.0,elijahhicks,[],"{'channel_id': '1113708763971350528', 'rookie_year': '2022'}",nfl,hicks,,C1AFCB204D25,La Mirada (CA),2.0,#elijahhicks-NFL-CHI-22,FS,,,elijah,16296.0,974912.0,,,elijah hicks
10231,Elijah Higgins,Elijah,Higgins,TE,ARI,,['TE'],True,Active,24.0,75,245.0,Stanford,2.0,,,,,,,,,2000-10-27,,1739855143737.0,,,,84.0,,a01b7698-d67f-4b60-b2fb-4c667336b718,501.0,elijahhiggins,[],"{'channel_id': '1113708848100700160', 'rookie_year': '2023'}",nfl,higgins,,9DC1523DB8E7,Bowie (TX),2.0,#elijahhiggins-NFL-ARI-84,TE,,,elijah,16959.0,1161853.0,,,elijah higgins
5919,Elijah Holyfield,Elijah,Holyfield,RB,,,['RB'],True,Active,25.0,70,219.0,Georgia,4.0,,,,,,,,,1997-11-30,,1696977937447.0,32148.0,,,36.0,,ebae3f19-b8bb-43d6-ae78-d21e9dc08b61,9999999.0,elijahholyfield,[],{'channel_id': '1116853176578867200'},nfl,holyfield,20809.0,,Woodward Academy (GA),,#elijahholyfield-NFL-FA-36,, 00-0035442,4035006.0,elijah,13534.0,922028.0,922028.0,,elijah holyfield
4265,Elijah Hood,Elijah,Hood,RB,,,['RB'],False,Inactive,26.0,71,230.0,North Carolina,5.0,,,,,,,,,1995-04-22,,1567530919504.0,30354.0,,,0.0,12200.0,385eccc0-c138-4cda-8c50-84b996d21b8f,9999999.0,elijahhood,[],,nfl,hood,19111.0,,Charlotte Catholic (NC),,#elijahhood-NFL-FA-0,,00-0033975,3116690.0,elijah,11706.0,,823107.0,,elijah hood
8896,Elijah Jones,Elijah,Jones,CB,,,['DB'],True,Active,,74,177.0,Oregon State,1.0,,,,,,,,,,,1733422228608.0,,,,0.0,,367936a0-d556-11ec-addb-6dd6dcd40f21,9999999.0,elijahjones,[],"{'channel_id': '1116853546105438208', 'years_exp_shift': '1'}",nfl,jones,,,North Fort Myers (FL),,#elijahjones-NFL-FA-0,,,,elijah,16621.0,1124420.0,,,elijah jones
11780,Elijah Klein,Elijah,Klein,OG,TB,,['OG'],True,Active,25.0,76,319.0,UTEP,1.0,,,,,,,,,2000-04-08,,1714256136540.0,,,,79.0,,3cabdaac-473c-4c7b-827a-6e2e67d1412c,9999999.0,elijahklein,[],"{'channel_id': '1113708728823083008', 'rookie_year': '2024'}",nfl,klein,,D16A01A00CBA,Upland (CA),,#elijahklein-NFL-TB-79,OL,,,elijah,18048.0,1122838.0,,,elijah klein
4255,Elijah Lee,Elijah,Lee,LB,,,['LB'],True,Active,27.0,74,229.0,Kansas State,6.0,,,,,,,,,1996-02-08,,1673228760704.0,30345.0,,,47.0,,c362b855-a313-4b46-ab26-a82082e1e8ee,9999999.0,elijahlee,[],{'channel_id': '1116852941697843200'},nfl,lee,19101.0,,Blue Springs (MO),,#elijahlee-NFL-FA-47,,00-0033973,3125073.0,elijah,12151.0,838013.0,838013.0,,elijah lee
5548,Elijah Marks,Elijah,Marks,WR,,,['WR'],True,Active,26.0,73,175.0,Northern Arizona,4.0,,,,,,,,,1995-12-29,,1532652601533.0,31492.0,,,0.0,,91bb9bd8-633c-4c6d-9dc6-e13d889162d9,1052.0,elijahmarks,[],{'channel_id': '1116853120698155008'},nfl,marks,20496.0,,Desert Edge,,#elijahmarks-NFL-FA-0,,,3119490.0,elijah,13171.0,,838626.0,,elijah marks
4263,Elijah McGuire,Elijah,McGuire,RB,KC,,['RB'],True,Active,27.0,70,214.0,Louisiana-Lafayette,5.0,,,,,,,,,1994-06-01,,1642633817596.0,30301.0,,,24.0,12301.0,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,9999999.0,elijahmcguire,[],{'channel_id': '1116852942494760960'},nfl,mcguire,19109.0,,Vandebilt Catholic (LA),,#elijahmcguire-NFL-KC-24,,00-0033295,3042494.0,elijah,11766.0,736984.0,736984.0,,elijah mcguire
7561,Elijah Mitchell,Elijah,Mitchell,RB,KC,,['RB'],True,Active,27.0,70,200.0,Louisiana,4.0,,,,,,,,,1998-05-02,,1753659909673.0,,,,25.0,,8ba68abf-e9d2-4927-bf8d-476f271d840c,274.0,elijahmitchell,[],"{'channel_id': '1113708877632794624', 'rookie_year': '2021'}",nfl,mitchell,,B480027E53AC,Erath (LA),3.0,#elijahmitchell-NFL-KC-25,RB,,,elijah,15379.0,1050833.0,,,elijah mitchell
7682,Elijah Molden,Elijah,Molden,CB,LAC,,['DB'],True,Active,26.0,70,192.0,Washington,4.0,,,,,,,,,1999-01-30,,1753055720081.0,,,,2.0,,0224c851-7e91-4e93-9bf8-89a8d72c55ef,9999999.0,elijahmolden,[],"{'channel_id': '1113708829800951808', 'rookie_year': '2021'}",nfl,molden,,25208AC0C087,West Linn (OR),2.0,#elijahmolden-NFL-LAC-2,FS,,,elijah,15530.0,1049260.0,,,elijah molden
7596,Elijah Moore,Elijah,Moore,WR,BUF,,['WR'],True,Active,25.0,70,178.0,Ole Miss,4.0,,,,,,,,,2000-03-27,,1756005043764.0,,,,18.0,,b1935e20-6bd6-4863-8d7e-702ec403491f,313.0,elijahmoore,[],"{'channel_id': '1113708841775689728', 'rookie_year': '2021'}",nfl,moore,,EAFBC7D94CF0,St. Thomas Aquinas (FL),5.0,#elijahmoore-NFL-BUF-18,RWR,,,elijah,15280.0,1128783.0,,,elijah moore
5667,Elijah Nkansah,Elijah,Nkansah,OL,,,"['OL', 'OT']",True,Inactive,27.0,73,328.0,Toledo,4.0,Questionable,,Undisclosed,,,,,,1994-12-28,,1665241551976.0,31618.0,,,65.0,,d7afa203-07a1-406d-bb1d-eb81f331955b,9999999.0,elijahnkansah,[],{'channel_id': '1116853141208301568'},nfl,nkansah,20378.0,,Mason (OH),,#elijahnkansah-NFL-FA-65,,00-0034664,3059936.0,elijah,13300.0,746624.0,,,elijah nkansah
5632,Elijah Norris,Elijah,Norris,ILB,,,['LB'],True,Active,27.0,76,245.0,Shepherd,4.0,,,,,,,,,1994-07-04,,,31663.0,,,0.0,,335ba0c8-25e2-46a9-89b9-8d9eaafe11cf,9999999.0,elijahnorris,[],{'channel_id': '1116853135231418368'},nfl,norris,20260.0,,Archbishop Carroll,,#elijahnorris-NFL-FA-0,,00-0034599,2974249.0,elijah,13240.0,,,,elijah norris
12978,Elijah Ponder,Elijah,Ponder,DE,NE,,['DL'],True,Active,23.0,75,261.0,Cal Poly,0.0,,,,,,,,,2002-08-24,,,,,,91.0,,06f3c6b0-2531-11f0-99d5-ad898e6d4106,9999999.0,elijahponder,[],"{'channel_id': '1223044089277063168', 'rookie_year': '2025'}",nfl,ponder,,81ED5273998D6277,Bishop Amat (CA),,#elijahponder-NFL-NE-91,LB,,,elijah,19092.0,,,,elijah ponder
4268,Elijah Qualls,Elijah,Qualls,DT,,,['DL'],True,Active,26.0,73,321.0,Washington,5.0,,,,,,,,,1995-02-11,,1565537768361.0,30327.0,,,0.0,,9f5650c3-91a3-4552-a02e-fe4a7d13f262,9999999.0,elijahqualls,[],{'channel_id': '1116852943081963520'},nfl,qualls,19114.0,,Casa Grande (CA),,#elijahqualls-NFL-FA-0,,00-0033584,3052175.0,elijah,11936.0,747904.0,,,elijah qualls
7406,Elijah Riley,Elijah,Riley,DB,,,['DB'],True,Active,26.0,72,205.0,Army,5.0,,,,,,,,,1998-06-12,,1723772713756.0,32968.0,,,34.0,,8782ad19-a41a-455d-84f9-aa64f7038ee6,9999999.0,elijahriley,[],"{'channel_id': '1113708677086343168', 'rookie_year': '2020'}",nfl,riley,22390.0,6DB8B0D42E46,Newfield (NY),,#elijahriley-NFL-FA-34,,,4036924.0,elijah,14498.0,924734.0,,,elijah riley
12671,Elijah Roberts,Elijah,Roberts,DT,TB,,['DL'],True,Active,23.0,76,295.0,SMU,0.0,,,,,,,,,2001-12-24,,1745698527979.0,,,,95.0,,5ab83529-db28-47c6-80a7-6d42401ddb51,693.0,elijahroberts,[],"{'channel_id': '1221956879157043200', 'rookie_year': '2025'}",nfl,roberts,,60168088C7885C43,Christopher Columbus (FL),2.0,#elijahroberts-NFL-TB-95,LDE,,,elijah,18675.0,,,,elijah roberts
3482,Elijah Shumate,Elijah,Shumate,SS,,,['DB'],True,Active,31.0,72,224.0,Notre Dame,9.0,,,,,,,,,1994-01-12,,,29591.0,,,0.0,,7fd54beb-ccce-48e5-808a-9b708f7fdd86,9999999.0,elijahshumate,[],{'rookie_year': '2016'},nfl,shumate,18247.0,,Don Bosco Prep,,#elijahshumate-NFL-FA-0,,,2980151.0,elijah,11172.0,,,,elijah shumate
12919,Elijah Simmons,Elijah,Simmons,DL,ARI,,['DL'],True,Active,24.0,73,335.0,Tennessee,0.0,,,,,,,,,2001-07-26,,,,,,96.0,,ba329c30-24a8-11f0-b15a-a9504ed0c049,9999999.0,elijahsimmons,[],"{'channel_id': '1222787406260871168', 'rookie_year': '2025'}",nfl,simmons,,C5FD6EEB9BCFEC39,Pearl-Cohn (TN),3.0,#elijahsimmons-NFL-ARI-96,NT,,,elijah,18701.0,,,,elijah simmons
7952,Elijah Sullivan,Elijah,Sullivan,LB,,,['LB'],True,Active,24.0,72,275.0,Kansas State,1.0,,,,,,,,,1997-05-13,,,,,,58.0,,5ca7e14d-40e0-4074-94c7-51c2f6e2daaf,9999999.0,elijahsullivan,[],{'channel_id': '1116853440987791360'},nfl,sullivan,,,Tucker (GA),,#elijahsullivan-NFL-FA-58,,,,elijah,15647.0,879947.0,,,elijah sullivan
5296,Elijah Wellman,Elijah,Wellman,FB,,,['TE'],True,Active,27.0,74,241.0,West Virginia,4.0,,,,,,,,,1994-09-20,,1578358839011.0,31407.0,,,0.0,,1987b2bb-042f-49c9-b183-bec358ba1b98,1466.0,elijahwellman,[],{'channel_id': '1116853083683422208'},nfl,wellman,20389.0,,Spring Valley (WV),,#elijahwellman-NFL-FA-0,, 00-0034119,3042434.0,elijah,13103.0,,739698.0,,elijah wellman
4592,Elijah Wilkinson,Elijah,Wilkinson,OL,ATL,,['OL'],True,Active,30.0,78,310.0,UMass,8.0,,,,,,,,,1995-02-10,,1741895128614.0,30826.0,,,71.0,,00fdaebe-c8f6-43fa-addb-6a57dc6c5969,9999999.0,elijahwilkinson,[],"{'channel_id': '1113708843604406272', 'rookie_year': '2017'}",nfl,wilkinson,19479.0,37879DE6CF64,Downingtown (PA),,#elijahwilkinson-NFL-ATL-71,OL,00-0033676,3059839.0,elijah,12449.0,754165.0,,,elijah wilkinson
13196,Elijah Williams,Elijah,Williams,DL,MIN,,['DL'],True,Active,22.0,75,270.0,Morgan State,0.0,,,,,,,,,2002-09-09,,1747742431948.0,,,,99.0,,3fa764f0-2f66-11f0-9b62-4b3d92f1de51,9999999.0,elijahwilliams,[],"{'channel_id': '1227740058040139776', 'rookie_year': '2025'}",nfl,williams,,82C54D37E532066F,Lincoln (NJ),2.0,#elijahwilliams-NFL-MIN-99,LDE,,,elijah,19124.0,,,,elijah williams
12818,Elijah Young,Elijah,Young,RB,,,['RB'],True,Active,23.0,70,198.0,Western Kentucky,0.0,,,,,,,,,2001-09-14,,1756139103812.0,,,,21.0,,9e487800-23a9-11f0-97c5-6362ab5bbdb8,653.0,elijahyoung,[],"{'channel_id': '1222334424683642880', 'rookie_year': '2025'}",nfl,young,,996A3C93759E15B3,South Doyle (TN),,#elijahyoung-NFL-FA-21,,,,elijah,18952.0,,,,elijah young
6253,Elijah Zeise,Elijah,Zeise,LB,,,['LB'],True,Active,26.0,74,240.0,Pittsburgh,3.0,,,,,,,,,1995-11-28,,,32555.0,,,0.0,,9f54d2f9-b787-4a50-8ea0-9db1cb7760aa,9999999.0,elijahzeise,[],{'channel_id': '1116853222678462464'},nfl,zeise,21186.0,,North Allegheny,,#elijahzeise-NFL-FA-0,, 00-0035440,3123941.0,elijah,14269.0,,,,elijah zeise
3803,Elijhaa Penny,Elijhaa,Penny,RB,,,['RB'],True,Active,28.0,74,234.0,Idaho,6.0,,,,,,,,,1993-08-17,,1646932536560.0,29906.0,,,39.0,11964.0,6c6a6099-0169-4c9a-b024-0d8f4a795f38,9999999.0,elijhaapenny,[],{'channel_id': '1116852908076302336'},nfl,penny,18617.0,,Norwalk (CA),,#elijhaapenny-NFL-FA-39,,00-0032813,2575965.0,elijhaa,11297.0,606629.0,606629.0,,elijhaa penny
12810,Elijhah Badger,Elijhah,Badger,WR,KC,,['WR'],True,Active,24.0,73,192.0,Florida,0.0,,,,,,,,,2001-08-15,,1745841637131.0,,,,80.0,,8a410ba0-23a5-11f0-8d5d-1b4f09989b68,658.0,elijhahbadger,[],"{'channel_id': '1222319315064209408', 'rookie_year': '2025'}",nfl,badger,,8E30F4EC0A139C27,Folsom (CA),9.0,#elijhahbadger-NFL-KC-80,SWR,,,elijhah,18570.0,,,,elijhah badger
4002,Eliot Wolf,Eliot,Wolf,,,,,False,Inactive,,,,,0.0,,,,,,,,,,,,,,,0.0,12143.0,,9999999.0,eliotwolf,[],,nfl,wolf,18841.0,,,,#eliotwolf-NFL-FA-0,,,,eliot,,,,,eliot wolf
6393,Elkanah Dillon,Elkanah,Dillon,TE,,,['TE'],False,Inactive,,,256.0,Oregon,0.0,,,,,,,,,,,,,,,85.0,,,9999999.0,elkanahdillon,[],{'override_active': 'false'},nfl,dillon,21401.0,,,,#elkanahdillon-NFL-FA-85,,,3139590.0,elkanah,,,,,elkanah dillon
