player_id,full_name,first_name,last_name,position,team,team_abbr,fantasy_positions,active,status,age,height,weight,college,years_exp,injury_status,injury_notes,injury_body_part,practice_description,practice_participation,birth_city,birth_state,birth_country,birth_date,team_changed_at,full_name_clean
6195,Damon Sheehy-Guiseppi,Damon,Sheehy-Guiseppi,WR,,,['WR'],True,Active,26.0,71,181.0,Phoenix CC,3.0,,,,,,,,,1995-02-15,,damon sheehy-guiseppi
5198,Damon Webb,Damon,Webb,SS,,,['DB'],True,Active,26.0,71,195.0,Ohio State,4.0,,,,,,,,,1995-11-12,,damon webb
2937,Damond Powell,Damond,Powell,WR,,,['WR'],True,Active,32.0,71,180.0,Iowa,10.0,,,,,,,,,1992-10-31,,damond powell
8309,Damone Clark,Damone,Clark,LB,DAL,,['LB'],True,Active,25.0,75,240.0,LSU,3.0,,,,,,,,,2000-06-28,,damone clark
4188,Damontae Kazee,Damontae,Kazee,DB,CLE,,['DB'],True,Active,32.0,71,174.0,San Diego State,8.0,,,,,,,,,1993-06-05,,damontae kazee
1494,Damontre Moore,Damontre,Moore,DE,CAR,,['DL'],True,Active,29.0,77,250.0,Texas A&M,9.0,,,,,,,,,1992-09-11,,damontre moore
4401,Damore'ea Stringfellow,Damore'ea,Stringfellow,WR,,,['WR'],True,Active,27.0,74,222.0,Mississippi,5.0,,,,,,,,,1994-10-18,,damore'ea stringfellow
5125,Damoun Patterson,Damoun,Patterson,WR,,,['WR'],True,Active,27.0,74,190.0,Youngstown State,4.0,,,,,,,,,1994-09-16,,damoun patterson
4741,Dan Arnold,Dan,Arnold,TE,,,['TE'],True,Active,28.0,78,240.0,Wisconsin-Platteville,6.0,,,,,,,,,1995-03-15,,dan arnold
899,Dan Bailey,Dan,Bailey,K,,,['K'],True,Active,33.0,72,190.0,Oklahoma State,11.0,,,,,,,,,1988-01-26,,dan bailey
3682,Dan Buchholz,Dan,Buchholz,OT,,,['OL'],False,Inactive,25.0,"6'4""",301.0,Duquesne,0.0,,,,,,,,,1993-08-03,,dan buchholz
3059,Dan Campbell,Dan,Campbell,,,,,False,Inactive,,,,,0.0,,,,,,,,,,,dan campbell
45,Dan Carpenter,Dan,Carpenter,K,,,['K'],False,Inactive,34.0,"6'2""",228.0,Montana,12.0,,,,,,,,,1985-11-25,,dan carpenter
7357,Dan Chisena,Dan,Chisena,WR,,,['WR'],True,Active,28.0,75,202.0,Penn State,5.0,Questionable,,Calf,,,,,,1997-02-25,,dan chisena
43,Dan Connolly,Dan,Connolly,G,,,['OL'],False,Inactive,34.0,"6'4""",313.0,Southeast Missouri State,9.0,,,,,,,,,1982-09-02,,dan connolly
4122,Dan Feeney,Dan,Feeney,OL,BUF,,['OL'],True,Active,31.0,76,310.0,Indiana,8.0,,,,,,,,,1994-05-29,,dan feeney
1890,Dan France,Dan,France,OT,,,['OL'],False,Inactive,30.0,78,315.0,Michigan State,8.0,,,,,,,,,1991-04-01,,dan france
6632,Dan Godsil,Dan,Godsil,LS,,,['LS'],True,Inactive,25.0,75,240.0,Indiana,3.0,,,,,,,,,1996-08-19,,dan godsil
1307,Dan Herron,Dan,Herron,RB,,,['RB'],False,Inactive,31.0,"5'10""",213.0,Ohio State,8.0,,,,,,,,,1989-03-21,,dan herron
8737,Dan Isom,Dan,Isom,DB,,,['DB'],True,Active,25.0,72,194.0,Washington State,2.0,,,,,,,,,1997-12-28,,dan isom
12731,Dan Jackson,Dan,Jackson,DB,DET,,['DB'],True,Inactive,24.0,73,195.0,Georgia,0.0,IR,,Leg,,,,,,2000-11-30,,dan jackson
3020,Dan Light,Dan,Light,TE,,,['TE'],True,Active,31.0,77,265.0,Fordham,10.0,,,,,,,,,1993-05-05,,dan light
5812,Dan Mccullers-sanders,Dan,Mccullers-sanders,DT,,,['DL'],False,Inactive,26.0,,,Tennessee,0.0,,,,,,,,,1992-08-11,,dan mccullers-sanders
7714,Dan Moore,Dan,Moore,OT,TEN,,"['OL', 'OT']",True,Active,26.0,77,315.0,Texas A&M,4.0,,,,,,,,,1998-09-28,,dan moore
374,Dan Orlovsky,Dan,Orlovsky,QB,,,['QB'],False,Inactive,37.0,"6'5""",215.0,Connecticut,15.0,,,,,,,,,1983-08-18,,dan orlovsky
2987,Dan Pettinato,Dan,Pettinato,DE,,,['DL'],True,Active,32.0,76,277.0,Arizona,10.0,,,,,,,,,1992-04-24,,dan pettinato
5821,Dan Quinn,Dan,Quinn,C,,,['OL'],True,Inactive,,,,,0.0,,,,,,,,,,,dan quinn
4052,Dan Rooney,Dan,Rooney,,,,,False,Inactive,,,,,0.0,,,,,,,,,,,dan rooney
4716,Dan Skipper,Dan,Skipper,T,DET,,"['OL', 'OT']",True,Active,30.0,81,334.0,Arkansas,8.0,,,,,,,,,1994-09-20,,dan skipper
493,Dan Skuta,Dan,Skuta,LB,,,['LB'],False,Inactive,34.0,"6'2""",250.0,Grand Valley State,11.0,,,,,,,,,1986-04-21,,dan skuta
3353,Dan Vitale,Dan,Vitale,FB,,,['RB'],True,Injured Reserve,28.0,72,239.0,Northwestern,6.0,,,,,,,,,1993-10-26,,dan vitale
629,Dan Williams,Dan,Williams,DT,,,['DL'],False,Inactive,33.0,"6'3""",315.0,Tennessee,10.0,,,,,,,,,1987-06-01,,dan williams
7383,Dana Levine,Dana,Levine,DE,,,['DL'],True,Active,25.0,76,235.0,Temple,2.0,,,,,,,,,1996-12-19,,dana levine
8395,Dane Belton,Dane,Belton,DB,NYG,,['DB'],True,Active,24.0,73,190.0,Iowa,3.0,,,,,,,,,2000-12-07,,dane belton
5369,Dane Cruikshank,Dane,Cruikshank,DB,,,['DB'],True,Active,29.0,73,210.0,Arizona,6.0,,,,,,,,,1995-04-27,,dane cruikshank
4767,Dane Evans,Dane,Evans,QB,,,['QB'],False,Active,28.0,73,210.0,Tulsa,5.0,,,,,,,,,1993-11-19,,dane evans
6969,Dane Jackson,Dane,Jackson,CB,BUF,,['DB'],True,Active,28.0,71,180.0,Pittsburgh,5.0,,,,,,,,,1996-11-29,,dane jackson
150,Danieal Manning,Danieal,Manning,SS,,,['DB'],False,Inactive,34.0,"5'11""",202.0,Abilene Christian,9.0,,,,,,,,,1982-08-09,,danieal manning
1761,Daniel Adongo,Daniel,Adongo,LB,,,['LB'],False,Inactive,30.0,"6'5""",252.0,No College,7.0,,,,,,,,,1989-10-12,,daniel adongo
8054,Daniel Archibong,Daniel,Archibong,DT,,,['DL'],True,Active,24.0,78,307.0,Temple,1.0,,,,,,,,,1997-09-12,,daniel archibong
11184,Daniel Arias,Daniel,Arias,WR,,,['WR'],True,Active,25.0,75,216.0,Colorado,1.0,,,,,,,,,1998-09-02,,daniel arias
8225,Daniel Bellinger,Daniel,Bellinger,TE,NYG,,['TE'],True,Active,24.0,78,255.0,San Diego State,3.0,,,,,,,,,2000-09-22,,daniel bellinger
7485,Daniel Bituli,Daniel,Bituli,LB,,,['LB'],True,Inactive,24.0,75,252.0,Tennessee,2.0,,,,,,,,,1997-12-27,,daniel bituli
3385,Daniel Braverman,Daniel,Braverman,WR,,,['WR'],False,Inactive,28.0,70,177.0,Western Michigan,6.0,,,,,,,,,1993-09-28,,daniel braverman
2751,Daniel Brown,Daniel,Brown,TE,,,['TE'],True,Inactive,29.0,77,247.0,James Madison,7.0,Questionable,,Hip,,,,,,1992-05-26,,daniel brown
4293,Daniel Brunskill,Daniel,Brunskill,OL,MIA,,['OL'],True,Active,31.0,77,300.0,San Diego State,8.0,,,,,,,,,1994-01-27,,daniel brunskill
5095,Daniel Carlson,Daniel,Carlson,K,LV,,['K'],True,Active,30.0,77,215.0,Auburn,7.0,,,,,,,,,1995-01-23,,daniel carlson
8090,Daniel Crawford,Daniel,Crawford,TE,,,['TE'],True,Active,24.0,74,251.0,Northern Illinois,1.0,,,,,,,,,1997-12-15,,daniel crawford
3586,Daniel Davie,Daniel,Davie,CB,,,['DB'],True,Active,31.0,73,190.0,Nebraska,9.0,,,,,,,,,1993-08-04,,daniel davie
3602,Daniel Dillon,Daniel,Dillon,LS,,,['LS'],True,Active,31.0,75,235.0,Campbell,9.0,,,,,,,,,1993-05-03,,daniel dillon
5532,Daniel Ekuale,Daniel,Ekuale,DT,PIT,,['DL'],True,Active,31.0,75,300.0,Washington State,7.0,,,,,,,,,1994-01-13,,daniel ekuale
8469,Daniel Faalele,Daniel,Faalele,T,BAL,,['OG'],True,Active,25.0,80,370.0,Minnesota,3.0,,,,,,,,,1999-11-09,,daniel faalele
277,Daniel Fells,Daniel,Fells,TE,,,['TE'],False,Inactive,36.0,"6'4""",260.0,California-Davis,14.0,,,,,,,,,1983-09-23,,daniel fells
12311,Daniel George,Daniel,George,WR,,,['WR'],True,Active,,74,210.0,Akron,1.0,,,,,,,,,,,daniel george
4743,Daniel Gray,Daniel,Gray,CB,,,['DB'],True,Active,,70,190.0,Utah State,5.0,,,,,,,,,,,daniel gray
11987,Daniel Grzesiak,Daniel,Grzesiak,DL,,,['DL'],True,Active,24.0,73,245.0,Cincinnati,1.0,,,,,,,,,2000-11-19,,daniel grzesiak
8520,Daniel Hardy,Daniel,Hardy,LB,CHI,,['LB'],True,Active,26.0,74,255.0,Montana State,3.0,,,,,,,,,1998-12-15,,daniel hardy
6089,Daniel Helm,Daniel,Helm,TE,,,['TE'],True,Active,28.0,76,255.0,Duke,4.0,,,,,,,,,1995-04-20,,daniel helm
4347,Daniel Henry,Daniel,Henry,FS,BAL,,['DB'],False,Active,22.0,"6'1""",196.0,New Mexico,0.0,,,,Out (Definitely Will Not Play),Out,,,,1994-08-30,,daniel henry
13053,Daniel Jackson,Daniel,Jackson,WR,,,['WR'],True,Active,23.0,72,195.0,Minnesota,0.0,,,,,,,,,2002-04-25,,daniel jackson
12293,Daniel Johnson,Daniel,Johnson,OL,,,['OL'],True,Active,25.0,77,320.0,Purdue,1.0,,,,,,,,,1999-09-01,,daniel johnson
5870,Daniel Jones,Daniel,Jones,QB,IND,,['QB'],True,Active,28.0,77,230.0,Duke,6.0,,,,,,,,,1997-05-27,,daniel jones
8906,Daniel Joseph,Daniel,Joseph,DE,,,['DL'],True,Active,25.0,74,261.0,North Carolina State,1.0,,,,,,,,,1997-03-12,,daniel joseph
981,Daniel Kilgore,Daniel,Kilgore,C,,,['OL'],True,Injured Reserve,34.0,75,291.0,Appalachian State,11.0,,,,,,,,,1987-12-18,,daniel kilgore
3392,Daniel Lasco,Daniel,Lasco,RB,,,['RB'],False,Inactive,29.0,73,205.0,California,6.0,,,,,,,,,1992-10-09,,daniel lasco
5240,Daniel Marx,Daniel,Marx,FB,,,['RB'],True,Active,26.0,74,255.0,Stanford,4.0,,,,,,,,,1995-10-07,,daniel marx
1921,Daniel McCullers,Daniel,McCullers,DT,,,['DL'],True,Inactive,29.0,79,352.0,Tennessee,8.0,,,,,,,,,1992-08-11,,daniel mccullers
2992,Daniel Munyer,Daniel,Munyer,C,,,['OL'],True,Active,31.0,73,305.0,Colorado,8.0,,,,,,,,,1992-03-04,,daniel munyer
2817,Daniel Rodriguez,Daniel,Rodriguez,WR,,,['WR'],True,Active,37.0,68,180.0,Clemson,10.0,,,,,,,,,1988-01-08,,daniel rodriguez
4617,Daniel Ross,Daniel,Ross,DT,,,['DL'],True,Active,28.0,75,305.0,N.E. Mississippi CC,5.0,Questionable,,Undisclosed,,,,,,1993-03-15,,daniel ross
10975,Daniel Scott,Daniel,Scott,DB,IND,,['DB'],True,Active,26.0,73,208.0,California,2.0,,,,,,,,,1998-10-26,,daniel scott
2022,Daniel Sorensen,Daniel,Sorensen,DB,,,['DB'],True,Active,33.0,74,208.0,BYU,9.0,,,,,,,,,1990-03-05,,daniel sorensen
7053,Daniel Thomas,Daniel,Thomas,DB,DET,,['DB'],True,Active,27.0,70,215.0,Auburn,5.0,,,,,,,,,1998-07-01,,daniel thomas
11525,Daniel Whelan,Daniel,Whelan,P,,,['P'],True,Active,26.0,77,216.0,UC Davis,0.0,,,,,,,,,1999-02-10,,daniel whelan
4829,Daniel Williams,Daniel,Williams,WR,,,['WR'],True,Active,26.0,75,200.0,Jackson State,5.0,,,,,,,,,1995-08-06,,daniel williams
6423,Daniel Wise,Daniel,Wise,DT,,,['DL'],True,Active,27.0,75,285.0,Kansas,4.0,,,,,,,,,1996-01-16,,daniel wise
2393,Danielle Hunter,Danielle,Hunter,DE,HOU,,"['DL', 'LB']",True,Active,30.0,77,263.0,LSU,10.0,,,,,,,,,1994-10-29,,danielle hunter
480,Dannell Ellerbe,Dannell,Ellerbe,LB,,,['LB'],False,Inactive,34.0,"6'1""",245.0,Georgia,11.0,,,,,,,,,1985-11-29,,dannell ellerbe
12339,Danny Abraham,Danny,Abraham,LB,,,['LB'],True,Active,,71,225.0,Villanova,1.0,,,,,,,,,,,danny abraham
793,Danny Aiken,Danny,Aiken,LS,,,['LS'],False,Inactive,32.0,"6'4""",255.0,Virginia,9.0,,,,,,,,,1988-08-28,,danny aiken
491,Danny Amendola,Danny,Amendola,WR,,,['WR'],True,Active,36.0,71,185.0,Texas Tech,14.0,,,,,,,,,1985-11-02,,danny amendola
3454,Danny Anthrop,Danny,Anthrop,WR,,,['WR'],True,Active,31.0,72,193.0,Purdue,9.0,,,,,,,,,1993-05-29,,danny anthrop
8602,Danny Davis,Danny,Davis,WR,,,['WR'],True,Active,24.0,73,188.0,Wisconsin,1.0,,,,,,,,,1998-01-20,,danny davis
5120,Danny Etling,Danny,Etling,QB,,,['QB'],True,Active,29.0,75,220.0,LSU,5.0,,,,,,,,,1994-07-22,,danny etling
5180,Danny Ezechukwu,Danny,Ezechukwu,OLB,,,['LB'],True,Inactive,27.0,74,250.0,Purdue,4.0,,,,,,,,,1994-12-07,,danny ezechukwu
8176,Danny Gray,Danny,Gray,WR,,,['WR'],True,Inactive,26.0,72,200.0,SMU,3.0,Questionable,,Finger,,,,,,1999-04-01,,danny gray
4209,Danny Isidora,Danny,Isidora,OL,,,"['OG', 'OL']",True,Active,28.0,75,306.0,Miami (FL),6.0,,,,,,,,,1994-06-05,,danny isidora
5388,Danny Johnson,Danny,Johnson,CB,,,['DB'],True,Active,28.0,69,190.0,Southern University,5.0,,,,,,,,,1995-11-17,,danny johnson
109,Danny Lansanah,Danny,Lansanah,LB,,,['LB'],False,Inactive,35.0,"6'1""",235.0,Connecticut,12.0,,,,,,,,,1985-08-28,,danny lansanah
2693,Danny Mason,Danny,Mason,OLB,,,['LB'],True,Active,31.0,75,235.0,Texas A&M-Commerce,7.0,,,,,,,,,1990-10-14,,danny mason
577,Danny McCray,Danny,McCray,SS,,,['DB'],False,Inactive,32.0,"6'1""",221.0,Louisiana State,10.0,,,,,,,,,1988-03-10,,danny mccray
7118,Danny Pinter,Danny,Pinter,G,IND,,['OL'],True,Active,29.0,76,301.0,Ball State,5.0,,,,,,,,,1996-06-19,,danny pinter
2317,Danny Shelton,Danny,Shelton,DT,,,['DL'],True,Active,30.0,74,345.0,Washington,8.0,,,,,,,,,1993-08-20,,danny shelton
12900,Danny Striggow,Danny,Striggow,DL,JAX,,['DL'],True,Active,,77,255.0,Minnesota,0.0,,,,,,,,,,,danny striggow
12650,Danny Stutsman,Danny,Stutsman,LB,NO,,['LB'],True,Active,22.0,75,236.0,Oklahoma,0.0,,,,,,,,,2003-03-10,,danny stutsman
1127,Danny Trevathan,Danny,Trevathan,LB,CHI,,['LB'],True,Active,31.0,72,234.0,Kentucky,10.0,,,,,,,,,1990-03-24,,danny trevathan
735,Danny Woodhead,Danny,Woodhead,RB,,,['RB'],False,Inactive,35.0,"5'8""",200.0,Chadron State,12.0,,,,,,,,,1985-01-25,,danny woodhead
4580,Dante Barnett,Dante,Barnett,FS,,,['DB'],True,Active,28.0,73,194.0,Kansas State,5.0,,,,,,,,,1993-06-14,,dante barnett
4691,Dante Blackmon,Dante,Blackmon,CB,,,['DB'],True,Active,28.0,71,185.0,Kennesaw State,5.0,,,,,,,,,1993-09-28,,dante blackmon
6356,Dante Booker,Dante,Booker,OLB,,,['LB'],True,Active,26.0,75,240.0,Ohio State,3.0,,,,,,,,,1995-10-02,,dante booker
2308,Dante Fowler,Dante,Fowler,LB,DAL,,"['DL', 'LB']",True,Active,31.0,75,261.0,Florida,10.0,,,,,,,,,1994-08-03,,dante fowler
11654,Dante Miller,Dante,Miller,RB,NYG,,['RB'],True,Active,26.0,69,200.0,South Carolina,1.0,,,,,,,,,1999-05-14,,dante miller
7047,Dante Olson,Dante,Olson,LB,,,['LB'],True,Active,25.0,75,240.0,Montana,2.0,,,,,,,,,1997-01-06,,dante olson
4992,Dante Pettis,Dante,Pettis,WR,,,['WR'],True,Active,29.0,74,200.0,Washington,7.0,,,,,,,,,1995-10-23,,dante pettis
86,Dante Rosario,Dante,Rosario,TE,,,['TE'],False,Inactive,33.0,"6'3""",250.0,Oregon,9.0,,,,,,,,,1984-10-25,,dante rosario
5788,Dante Sawyer,Dante,Sawyer,DE,,,['DL'],True,Inactive,27.0,75,275.0,South Carolina,4.0,,,,,,,,,1994-12-17,,dante sawyer
6773,Dante Scarnecchia,Dante,Scarnecchia,,,,,True,Inactive,,,,,0.0,,,,,,,,,,,dante scarnecchia
11015,Dante Stills,Dante,Stills,DT,ARI,,['DL'],True,Active,25.0,76,300.0,West Virginia,2.0,,,,,,,,,1999-12-14,,dante stills
12673,Dante Trader,Dante,Trader,DB,MIA,,['DB'],True,Active,22.0,71,202.0,Maryland,0.0,,,,,,,,,2003-02-13,,dante trader
13113,Dante Wright,Dante,Wright,WR,,,['WR'],True,Active,,69,180.0,Temple,0.0,,,,,,,,,,,dante wright
4745,Daquan Holmes,Daquan,Holmes,FS,,,['DB'],True,Active,,72,185.0,American International,5.0,,,,,,,,,,,daquan holmes
6649,Dare Odeyingbo,Dare,Odeyingbo,DE,,,['DL'],True,Active,25.0,74,282.0,Vanderbilt,3.0,,,,,,,,,1996-11-25,,dare odeyingbo
4718,Dare Ogunbowale,Dare,Ogunbowale,RB,HOU,,['RB'],True,Active,31.0,70,205.0,Wisconsin,8.0,,,,,,,,,1994-05-04,,dare ogunbowale
7623,Darece Roberson,Darece,Roberson,WR,,,['WR'],True,Active,23.0,70,170.0,Wright State,1.0,,,,,,,,,1998-07-29,,darece roberson
8527,Dareke Young,Dareke,Young,WR,SEA,,['WR'],True,Active,26.0,74,224.0,Lenoir-Rhyne,3.0,,,,,,,,,1999-06-04,,dareke young
1563,Daren Bates,Daren,Bates,LB,,,['LB'],True,Active,31.0,71,225.0,Auburn,9.0,,,,,,,,,1990-11-27,,daren bates
8053,Dareuan Parker,Dareuan,Parker,OL,,,['OL'],True,Active,23.0,76,355.0,Mississippi State,1.0,,,,,,,,,1998-07-24,,dareuan parker
8472,Darian Kinnard,Darian,Kinnard,T,GB,,['OG'],True,Active,25.0,77,322.0,Kentucky,3.0,,,,,,,,,1999-12-29,,darian kinnard
625,Darian Stewart,Darian,Stewart,FS,,,['DB'],True,Active,33.0,71,214.0,South Carolina,12.0,,,,,,,,,1988-08-04,,darian stewart
3240,Darian Thompson,Darian,Thompson,DB,DAL,,['DB'],True,Active,28.0,74,211.0,Boise State,6.0,,,,,,,,,1993-09-22,,darian thompson
8263,Darien Butler,Darien,Butler,LB,,,['LB'],True,Active,24.0,72,225.0,Arizona State,2.0,,,,,,,,,2000-02-29,,darien butler
3429,Darien Harris,Darien,Harris,OLB,,,['LB'],True,Active,31.0,72,220.0,Michigan State,9.0,,,,,,,,,1993-03-31,,darien harris
12584,Darien Porter,Darien,Porter,DB,LV,,['DB'],True,Active,24.0,74,195.0,Iowa State,0.0,,,,,,,,,2001-01-06,,darien porter
6762,Darion Clark,Darion,Clark,TE,,,['TE'],True,Inactive,27.0,79,235.0,Grand Canyon,2.0,,,,,,,,,1994-04-09,,darion clark
3497,Darion Griswold,Darion,Griswold,TE,,,['TE'],True,Active,29.0,77,255.0,Arkansas State,6.0,,,,,,,,,1992-12-23,,darion griswold
5526,Darious Williams,Darious,Williams,CB,LAR,,['DB'],True,Active,32.0,69,192.0,UAB,7.0,,,,,,,,,1993-03-15,,darious williams
12581,Darius Alexander,Darius,Alexander,DL,NYG,,['DL'],True,Active,25.0,76,310.0,Toledo,0.0,,,,,,,,,2000-08-26,,darius alexander
7038,Darius Anderson,Darius,Anderson,RB,,,['RB'],True,Inactive,25.0,71,212.0,TCU,2.0,,,,,,,,,1997-09-10,,darius anderson
7316,Darius Bradwell,Darius,Bradwell,RB,,,['RB'],True,Active,25.0,72,235.0,Tulane,2.0,,,,,,,,,1997-05-15,,darius bradwell
472,Darius Butler,Darius,Butler,FS,,,['DB'],False,Inactive,34.0,"5'10""",192.0,Connecticut,11.0,,,,,,,,,1986-03-18,,darius butler
7614,Darius Clark,Darius,Clark,RB,,,['RB'],True,Active,25.0,74,210.0,Newberry,1.0,Questionable,,Knee,,,,,,1996-07-06,,darius clark
13150,Darius Cooper,Darius,Cooper,WR,PHI,,['WR'],True,Active,,71,210.0,Tarleton State,0.0,,,,,,,,,,,darius cooper
2925,Darius Davis,Darius,Davis,WR,,,['WR'],True,Active,,70,212.0,Henderson State,0.0,,,,,,,,,,,darius davis
1630,Darius Eubanks,Darius,Eubanks,LB,,,['LB'],False,Inactive,29.0,"6'1""",215.0,Georgia Southern,7.0,,,,,,,,,1991-07-12,,darius eubanks
1224,Darius Fleming,Darius,Fleming,LB,,,['LB'],False,Inactive,31.0,"6'2""",250.0,Notre Dame,8.0,,,,,,,,,1989-07-19,,darius fleming
11283,Darius Hagans,Darius,Hagans,RB,,,['RB'],True,Active,24.0,72,210.0,Virginia State,1.0,,,,,,,,,1999-07-11,,darius hagans
7932,Darius Harper,Darius,Harper,OL,,,['OL'],True,Active,24.0,79,308.0,Cincinnati,1.0,,,,,,,,,1997-10-10,,darius harper
6551,Darius Harris,Darius,Harris,LB,,,['LB'],True,Active,29.0,74,238.0,Middle Tennessee,6.0,,,,,,,,,1996-01-17,,darius harris
3691,Darius Hillary,Darius,Hillary,CB,,,['DB'],False,Inactive,28.0,70,183.0,Wisconsin,6.0,,,,,,,,,1993-04-05,,darius hillary
7987,Darius Hodge,Darius,Hodge,DE,,,['DL'],True,Active,24.0,73,245.0,Marshall,1.0,,,,,,,,,1998-07-03,,darius hodge
12390,Darius Hodges,Darius,Hodges,DE,,,['DL'],True,Active,,74,280.0,Tulane,1.0,,,,,,,,,,,darius hodges
5186,Darius Jackson,Darius,Jackson,DE,,,['DL'],True,Active,27.0,75,242.0,Jacksonville State,4.0,,,,,,,,,1994-11-20,,darius jackson
5553,Darius James,Darius,James,G,,,['OL'],True,Active,28.0,76,324.0,Auburn,4.0,,,,,,,,,1993-11-30,,darius james
2602,Darius Jennings,Darius,Jennings,WR,,,['WR'],True,Active,29.0,70,180.0,Virginia,7.0,,,,,,,,,1992-06-28,,darius jennings
11449,Darius Joiner,Darius,Joiner,DB,,,['DB'],True,Active,24.0,72,201.0,Duke,1.0,,,,,,,,,1998-09-28,,darius joiner
2504,Darius Kilgo,Darius,Kilgo,DT,,,['DL'],True,Active,30.0,75,312.0,Maryland,7.0,,,,,,,,,1991-12-14,,darius kilgo
13063,Darius Lassiter,Darius,Lassiter,WR,,,['WR'],True,Active,25.0,74,205.0,BYU,0.0,,,,,,,,,2000-08-10,,darius lassiter
3493,Darius Latham,Darius,Latham,NT,,,['DL'],False,Inactive,27.0,77,305.0,Indiana,6.0,,,,,,,,,1994-11-09,,darius latham
11807,Darius Muasau,Darius,Muasau,LB,NYG,,['LB'],True,Active,24.0,72,234.0,UCLA,1.0,,,,,,,,,2001-02-10,,darius muasau
5079,Darius Phillips,Darius,Phillips,CB,,,['DB'],True,Inactive,28.0,69,190.0,Western Michigan,6.0,,,,,,,,,1995-06-26,,darius phillips
2493,Darius Philon,Darius,Philon,DT,,,['DL'],True,Active,28.0,73,286.0,Arkansas,7.0,,,,,,,,,1994-01-22,,darius philon
3768,Darius Powe,Darius,Powe,WR,,,['WR'],False,Inactive,27.0,75,220.0,California,6.0,,,,,,,,,1994-03-15,,darius powe
5799,Darius Prince,Darius,Prince,WR,,,['WR'],True,Active,31.0,73,185.0,Penn State - Beaver,10.0,,,,,,,,,1990-04-23,,darius prince
11658,Darius Robinson,Darius,Robinson,DL,ARI,,['DL'],True,Active,23.0,77,285.0,Missouri,1.0,,,,,,,,,2001-09-13,,darius robinson
10990,Darius Rush,Darius,Rush,DB,WAS,,['DB'],True,Active,25.0,74,198.0,South Carolina,2.0,,,,,,,,,2000-02-22,,darius rush
1518,Darius Slay,Darius,Slay,CB,PIT,,['DB'],True,Active,34.0,72,192.0,Mississippi State,12.0,,,,,,,,,1991-01-01,,darius slay
6149,Darius Slayton,Darius,Slayton,WR,NYG,,['WR'],True,Active,28.0,73,198.0,Auburn,6.0,,,,,,,,,1997-01-12,,darius slayton
7991,Darius Stills,Darius,Stills,DT,,,['DL'],True,Active,23.0,73,285.0,West Virginia,1.0,Questionable,,Undisclosed,,,,,,1998-05-01,,darius stills
4791,Darius Victor,Darius,Victor,RB,,,['RB'],True,Active,27.0,68,217.0,Towson,5.0,,,,,,,,,1994-03-18,,darius victor
6162,Darius West,Darius,West,S,,,['DB'],False,Inactive,,"5'11""",204.0,Kentucky,0.0,,,,,,,,,,,darius west
3945,Darius White,Darius,White,WR,,,['WR'],False,Inactive,,"6'3""",205.0,Missouri,0.0,,,,,,,,,,,darius white
6180,Darius Williams,Darius,Williams,CB,,,['DB'],True,Active,,72,193.0,Colorado State-Pueblo,3.0,,,,,,,,,,,darius williams
6882,Darnay Holmes,Darnay,Holmes,CB,LV,,['DB'],True,Active,27.0,70,198.0,UCLA,5.0,,,,,,,,,1998-06-23,,darnay holmes
320,Darnell Dockett,Darnell,Dockett,DT,,,['DL'],False,Inactive,37.0,"6'3""",290.0,Florida State,12.0,,,,,,,,,1981-05-27,,darnell dockett
6259,Darnell Holland,Darnell,Holland,RB,,,['RB'],True,Active,25.0,70,195.0,Kennesaw State,3.0,,,,,,,,,1996-11-06,,darnell holland
4715,Darnell Leslie,Darnell,Leslie,DE,,,['DL'],True,Active,27.0,74,235.0,"Monmouth, N.J.",5.0,,,,,,,,,1994-05-16,,darnell leslie
7090,Darnell Mooney,Darnell,Mooney,WR,ATL,,['WR'],True,Active,27.0,71,180.0,Tulane,5.0,Questionable,,Undisclosed,,,,,,1997-10-29,,darnell mooney
3912,Darnell Sankey,Darnell,Sankey,ILB,,,['LB'],False,Inactive,27.0,72,247.0,Sacramento State,6.0,,,,,,,,,1994-10-11,,darnell sankey
6210,Darnell Savage,Darnell,Savage,DB,JAX,,['DB'],True,Active,28.0,71,198.0,Maryland,6.0,,,,,,,,,1997-07-30,,darnell savage
9479,Darnell Washington,Darnell,Washington,TE,PIT,,['TE'],True,Active,24.0,79,264.0,Georgia,2.0,,,,,,,,,2001-08-17,,darnell washington
10887,Darnell Wright,Darnell,Wright,OL,CHI,,['OL'],True,Active,24.0,77,325.0,Tennessee,2.0,,,,,,,,,2001-08-10,,darnell wright
4976,Daron Payne,Daron,Payne,DT,WAS,,['DL'],True,Active,28.0,75,320.0,Alabama,7.0,,,,,,,,,1997-05-27,,daron payne
5598,Daronte Bouldin,Daronte,Bouldin,OL,,,['OL'],True,Active,27.0,77,318.0,Mississippi,4.0,,,,,,,,,1994-12-14,,daronte bouldin
1887,Darqueze Dennard,Darqueze,Dennard,CB,,,['DB'],True,Active,30.0,71,202.0,Michigan State,8.0,,,,,,,,,1991-10-10,,darqueze dennard
5549,Darrel Williams,Darrel,Williams,RB,,,['RB'],True,Active,28.0,71,224.0,LSU,5.0,,,,,,,,,1995-04-15,,darrel williams
682,Darrel Young,Darrel,Young,FB,,,['RB'],False,Inactive,33.0,"5'11""",251.0,Villanova,11.0,,,,,,,,,1987-04-08,,darrel young
